,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],baseline_concentration[CO2],seed,stochastic_run,use_seed
438408,3.529675108,3.907187959,20.83934333,126.8160309,0.611987155,3.8700317,0.947211955,1.604675463,1.234819073,0.665411414,7.181595422,28.51324036,0.003012204,2.976602412,0.003298493,0.033451415,-0.005074611,-0.004055791,-8.04E-05,-1.27E-05,-0.000602581,-1.81E-06,-3.64E-05,-7.45E-06,0.001407483,11696.87079,7.50E-19,-1.033078218,0.000206805,0.00113507,-1.86E-05,0.000123297,4.94E-05,0.00168589,1.048903187,0.954749348,0.314552394,1.184503345,0.637831568,1.28237457,1.409179685,0.952973473,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,1.126416154,278.7840277,176280555,FALSE,FALSE
441473,4.021859466,5.944255001,18.71604524,145.7352489,1.317546859,3.546946897,1.552549195,1.689247794,1.02604625,0.754422628,8.461119717,33.10975577,-0.001536196,2.952080377,0.003023078,0.044939207,-0.002090966,-0.002147372,-9.84E-05,-3.17E-05,-0.000634902,-2.73E-06,-4.09E-05,-9.03E-06,0.000684956,18.57421118,4.90E-15,-0.405072663,0.000143381,0.001339545,-2.70E-05,-0.000164314,1.66E-05,0.001089781,1.173750388,0.971950171,1.278396534,0.906393492,1.108479701,1.261235858,0.936274842,1.048902995,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,0.89580196,280.3031659,177503490,FALSE,FALSE
442612,4.875874802,3.585496353,7.991720658,154.0508953,1.113093952,3.984416249,0.877582335,1.435141288,0.667354163,0.594684252,7.277926741,33.69206603,-3.05E-05,0.434038639,0.003955347,0.025690213,-0.007398821,-0.001821908,-4.89E-05,-2.31E-05,-0.000637558,-3.06E-06,-5.49E-05,-6.39E-06,0.240776873,4.66E-47,0.806857723,-0.960246798,0.000295148,0.001395756,-0.000115674,2.61E-05,0.000295635,0.001221904,1.205098015,0.961631598,0.666329255,0.317632488,1.066226764,1.113087177,0.463883102,0.960479732,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,0.947896428,278.6001375,177957951,FALSE,FALSE
442632,10.77731776,4.284436118,18.3600121,63.46939678,0.789614079,2.609576092,0.950579985,1.164025735,0.8958387,0.492381991,8.850955785,32.24414753,0.000859099,4.781116514,0.001060472,0.019713184,-0.000849256,-0.004422132,-8.17E-05,-1.21E-05,-0.000621881,-1.37E-06,-2.02E-05,-7.22E-06,0.008801426,0.182393563,2.86E-11,-1.451374831,0.000282274,0.001616593,-0.000104928,0.000133176,9.22E-05,7.44E-05,1.081220801,1.029381031,1.38866463,1.026757594,1.001410581,0.49014676,1.126567512,1.076051952,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,1.008958721,274.5721649,177965931,FALSE,FALSE
448378,0.564010612,5.145433481,15.1975386,33.27109484,1.591583814,1.724340637,0.433654225,1.461339348,0.569752867,0.321723094,7.119180778,25.38724137,0.005977,6.132470916,-0.001117137,0.013797079,-0.004591965,-0.001981975,-9.07E-05,-4.19E-05,-0.000550319,-2.10E-06,-4.45E-05,-7.39E-06,0.004946756,1.78E-14,0.017200995,-1.063079148,0.000284638,0.001423859,-9.65E-05,-3.64E-05,-7.88E-05,0.001416957,0.880726471,0.950165231,3.369787245,0.907469438,1.084935099,0.571591467,1.515704494,0.947662362,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,1.037238298,275.7693568,180258585,FALSE,FALSE
450014,5.197964906,3.966977421,12.78114619,49.78337247,1.719650052,1.651086087,0.653210425,1.206301826,0.698041264,0.387540594,6.88086441,36.51348222,-0.003572127,2.397436453,0.0038141,0.022493437,-0.007141594,-0.002338367,-0.000122233,5.82E-06,-0.000593951,-9.29E-07,-6.10E-05,-6.38E-06,0.004935213,1.31E-05,0.016603611,-1.581549813,0.000247462,0.001039305,-3.41E-05,-2.54E-05,0.000393872,0.001331863,1.144095309,1.01929833,0.535605698,1.030234619,0.993750083,1.529086218,1.000923593,0.931387796,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,0.891026089,277.5304557,180911349,FALSE,FALSE
450401,5.178908689,6.971278397,34.58755269,151.7487273,1.696464699,0.746630156,1.058671901,1.07468884,0.893569636,0.721767687,7.499465853,27.05522627,0.004257061,6.794422454,-0.000706375,0.030020234,-0.002739352,-0.002349795,-7.31E-05,-1.29E-05,-0.000623068,-1.89E-06,-5.49E-05,-8.13E-06,2.52E-07,0.003676155,5.66E-07,-50.50580939,0.000183518,0.000906309,-3.82E-05,-3.18E-05,0.000631829,0.001888608,0.888945901,0.84341501,1.313876931,0.184826387,0.952130262,0.968491803,-0.156858979,0.977509772,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,0.948933687,280.1378995,181065762,FALSE,FALSE
451334,13.04233637,3.982295727,17.12082047,124.7612702,1.436910322,2.08032505,0.787725239,1.048969173,1.815437082,0.700587698,7.608681575,28.06840598,0.00226008,5.03539806,0.000960259,0.027268822,-0.006763212,-0.004028854,-0.000100492,-2.09E-06,-0.000552576,-1.89E-06,-5.13E-05,-6.90E-06,0.000837539,5.86E-05,1.76E-14,-6.955114679,0.000203402,0.001027931,4.97E-05,2.40E-05,-8.77E-05,0.002478978,0.748559693,1.008405611,0.213940651,0.565768516,1.027982896,0.906115473,0.670523746,0.985039159,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,1.035441956,280.6888276,181438029,FALSE,FALSE
453585,15.04161536,2.314364225,19.00473652,72.7456786,1.048193135,2.639549885,1.111003874,1.559908878,1.667877659,0.298771321,7.946659174,37.09295685,-0.002333594,0.289627928,0.004655005,0.030287927,-0.00620058,-0.001740683,-7.83E-05,1.47E-05,-0.000634063,-2.42E-06,-3.35E-05,-7.76E-06,0.010524242,0.00757402,0.007651008,-1.377658727,0.000194728,0.001171746,-1.05E-05,-3.38E-05,0.000183175,0.000371061,0.962245912,0.792786432,1.152921783,0.977811778,1.072218072,0.836485873,1.130714024,1.010682558,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,0.891107867,275.6432793,182336178,FALSE,FALSE
459951,1.664024688,3.137659902,11.84477969,84.3905685,1.344566743,3.109755741,0.987365025,1.178953207,0.422289572,0.525701948,6.946878098,33.42581331,0.000253449,3.288893167,0.000411296,0.050105664,-0.003644453,-0.003074229,-8.39E-05,2.36E-05,-0.000616633,-1.88E-06,-2.84E-05,-9.41E-06,0.085657978,2.50E-50,0.944775891,-1.543949927,0.000247879,0.001219233,-4.67E-05,5.11E-05,0.000272112,0.002931047,1.163665486,1.061060112,1.702334029,0.443060791,1.165618084,0.99960168,0.051787598,0.935754614,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,1.123811988,278.4199595,184876212,FALSE,FALSE
460702,7.752675462,3.824017261,15.6232085,62.44463443,1.519446718,2.883414703,0.805697345,1.220168707,0.82033514,0.522517218,7.229890797,30.15730871,0.001627204,4.638557715,0.001653599,0.00860504,-0.007448644,-0.002888731,-3.36E-05,-1.01E-05,-0.000633825,-3.02E-06,-5.47E-05,-8.21E-06,0.005662546,13.5143866,5.89E-12,-0.574763414,0.000250344,0.001503302,-5.10E-05,0.000147187,0.000216196,0.001742222,0.960394992,0.953401622,0.039114908,0.972741465,1.01316938,1.355580169,1.62600953,0.956630012,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,0.909803676,277.8632209,185175861,FALSE,FALSE
464537,5.965290028,4.792664388,11.12873224,99.7081247,1.168673947,2.859598999,1.216249449,1.830692893,0.657049471,0.353489382,7.740776203,30.07892939,0.002909807,4.081201868,0.001422289,0.035861373,-0.004610361,-0.003765284,-5.26E-05,-4.98E-05,-0.000612635,-3.22E-06,-1.23E-05,-7.55E-06,0.020964584,1.20E-30,0.018345431,-0.907962287,0.00018009,0.000760464,-0.000114609,0.00019982,9.79E-06,0.00175117,0.993225147,0.906724711,1.706591629,1.205688922,0.958103171,1.176301133,1.21637699,0.995198236,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,1.06461015,276.0430412,186706026,FALSE,FALSE
470254,6.12483057,4.502368068,17.94299487,97.26779482,0.967046065,4.210157678,0.790680177,1.616585909,1.149753252,0.591091305,8.690047468,34.10158126,-0.001133645,-0.170184535,0.005884842,0.050210706,-0.00694591,-0.004620685,-9.16E-05,-3.91E-05,-0.000571401,-1.79E-06,-3.51E-05,-8.02E-06,0.002571079,22.15668802,9.27E-17,-1.037062609,0.00026267,0.001100531,-0.000107688,2.05E-05,-0.000122795,0.001587212,0.868259715,0.9611402,1.490367976,0.732509496,1.174993888,0.583497458,1.608070608,1.064785198,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,1.11816885,278.5943346,188987109,FALSE,FALSE
473287,6.900940632,4.412685984,41.0396402,56.63998108,1.727591687,2.059136502,0.594885909,1.243481484,1.171366956,0.478369541,6.151023965,38.66844646,-0.00405284,-4.38367311,0.008604082,0.035988533,-0.001484691,-0.001142673,-0.000114089,-2.24E-05,-0.000656645,-3.73E-06,4.71E-07,-7.95E-06,0.33641334,2.42E-47,0.718391181,-0.809685486,0.00022195,0.001173996,0.000101862,-8.95E-06,0.000362939,0.001425279,0.984499485,1.014879696,0.144306718,0.53220396,1.001154552,1.212016166,0.424811607,0.879515536,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,1.14541335,277.4871135,190197276,FALSE,FALSE
475560,2.850742164,5.547428475,27.32728519,95.97470354,1.129100059,3.996442749,0.842664088,1.562275828,0.729724277,0.588556537,8.791690248,23.40725117,0.007271059,7.410991483,-0.0028452,0.037946837,-0.001684752,-0.002660009,-9.20E-05,-3.79E-05,-0.000678307,-3.18E-06,-2.45E-05,-8.87E-06,0.008280285,4.657352133,1.44E-10,-0.807781557,0.000289587,0.001682388,4.89E-05,-4.17E-05,2.63E-05,0.001468265,1.136628617,1.036268172,0.28189862,1.046872091,0.875090766,0.895292044,0.098786991,1.071957554,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,0.779527718,279.8418921,191104203,FALSE,FALSE
479897,4.63799637,4.10687812,20.70392423,139.8038404,1.739640928,2.260857886,0.895158975,0.737650969,0.853178069,0.508329294,8.170793001,30.75902831,0.000400293,3.578743627,0.002024218,0.024135436,-0.004842822,-0.002896203,-0.000100314,6.22E-06,-0.000602379,-1.93E-06,-3.23E-05,-7.64E-06,0.02950441,3.70E-41,1.71E-12,-0.397002938,0.000281126,0.000980911,-4.02E-05,8.46E-05,6.82E-05,-0.00020293,1.157078063,0.845514234,2.149853505,0.50212997,0.764586202,1.071428285,0.856422856,1.027070607,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,1.143788531,280.0075745,192834666,FALSE,FALSE
480045,1.257630939,4.642076674,22.88242622,36.49347064,1.262137345,2.196003958,0.967324462,1.489643146,0.131874357,0.424765557,7.354076935,33.79797179,-0.001486855,0.574432271,0.005365607,0.047659711,-0.003483791,-0.005508182,-7.78E-05,-2.85E-05,-0.000580655,-4.07E-06,-3.91E-05,-8.81E-06,1.44E-06,1.18E-74,3.30E-06,-4934.661467,0.000191382,0.000979632,-5.04E-05,-7.65E-05,2.55E-07,0.001735113,1.000313116,1.096188275,1.619533036,0.448125891,1.250309876,0.715590527,1.859522153,0.966414164,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,1.041089438,279.5161621,192893718,FALSE,FALSE
483336,26.56584172,2.684518207,14.98476667,55.30901815,1.90460595,5.575697973,0.503218533,1.058759252,2.410969895,0.335993429,8.885678969,33.34168275,-0.001242542,0.733389401,0.005328569,0.042237155,-0.005613969,-0.003622899,-5.65E-05,-1.01E-05,-0.000645396,-2.39E-06,-2.36E-05,-7.91E-06,1.79E-06,8.59E-73,2.92E-07,-3603.325949,0.000228732,0.002028076,3.50E-05,0.000263432,7.59E-05,0.002131901,0.944855349,0.83335935,1.151749614,1.06218396,1.091098294,0.50902647,1.23583637,1.078800649,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,0.735776041,279.0255327,194206827,FALSE,FALSE
483780,4.051028635,5.072370846,36.37047252,83.52885902,1.344303156,3.252041426,1.122522365,1.720419383,0.637895039,0.487498772,7.208667717,37.06612128,-0.002369137,-0.913632411,0.004947265,0.05904904,-0.005896887,-0.004952084,-9.41E-05,4.35E-07,-0.000623852,-4.53E-06,-6.23E-05,-8.66E-06,0.003216572,3.863433366,2.36E-12,-0.884023065,0.000192124,0.001322059,0.000104773,7.82E-05,0.00037221,0.001332663,1.04865622,0.985007085,1.226140498,1.050088439,1.255316645,0.905202953,1.438055246,0.955038009,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,1.095703862,277.8248036,194383983,FALSE,FALSE
484810,9.540859564,3.871715209,22.66278256,64.54681044,1.027746462,1.538344114,0.799325644,1.396188287,1.090051426,0.329399529,6.689235826,32.31691532,-0.00105607,1.743600934,0.004143891,0.024697,-0.002837533,-0.002231042,-8.17E-05,-3.16E-05,-0.000583154,-3.09E-06,-5.09E-05,-7.52E-06,0.012850286,1.463936757,0.01798245,-0.75645799,0.000179419,0.001343607,-0.00014951,9.95E-05,0.00015947,0.000925692,1.160797559,0.9983273,0.225495453,1.211716431,0.935632791,0.876956085,0.418279464,0.918477026,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,0.776813129,282.4775245,194794953,FALSE,FALSE
489063,5.752459424,3.20503531,18.7638486,135.0283625,1.284894112,3.04804624,0.790550858,0.719709774,1.346109017,0.432315887,5.717636077,24.35784631,0.008527278,5.721322496,-0.001735924,0.057078404,-0.00638545,-0.003238201,-7.20E-05,-2.00E-05,-0.000600039,-1.52E-06,-2.32E-05,-7.48E-06,0.227987716,4.62E-54,0.686024844,-0.82444124,0.000192662,0.001565742,-4.02E-05,0.000126584,4.14E-05,0.000819707,1.300641827,1.091738323,0.678262071,1.224728085,1.164825706,0.976535111,1.592203472,0.848981696,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,1.043796229,277.2088878,196491900,FALSE,FALSE
